carrierId,carrierName,fromDate,toDate,scanDescription,normalizedScan,frequency,status,normalizedScan_decoded,proposed_sg_gpt_gpt-4o-mini_10,proposed_sg_gpt_gpt-4o-mini
6e28e500-05f1-4745-9878-e4952ac9afeb,Hermes UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020647+00:00,"This parcel is too large, a specialist Hermes courier will deliver on the next working day",this parcel is too large a specialist hermes courier will deliver on the next working day,1157,Not Matched,this parcel is too large a specialist hermes courier will deliver on the next working day,Scheduled for delivery,Scheduled for delivery
6e28e500-05f1-4745-9878-e4952ac9afeb,Hermes UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020648+00:00,This parcel is too large for our network so will be disposed of. Please send a replacement parcel,this parcel is too large for our network so will be disposed of please send a replacement parcel,318,Not Matched,this parcel is too large for our network so will be disposed of please send a replacement parcel,new__new__this parcel is too large for our network,new__new__this parcel is too large for our network
6e28e500-05f1-4745-9878-e4952ac9afeb,Hermes UK,0001-01-01T00:00:00,2025-04-10T12:10:21.102065+00:00,"Unfortunately this parcel is damaged, we'll assess the damage and update tracking",unfortunately this parcel is damaged we ll assess the damage and update tracking,13351,Not Matched,unfortunately this parcel is damaged we ll assess the damage and update tracking,Package damaged in transit,Package damaged in transit
6e28e500-05f1-4745-9878-e4952ac9afeb,Hermes UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020652+00:00,Van Held - Locker Full,van held locker full,247,Not Matched,van held locker full,Shipment on hold,Shipment on hold
6e28e500-05f1-4745-9878-e4952ac9afeb,Hermes UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020653+00:00,Van Held - Locker Technical issue,van held locker technical issue,966,Not Matched,van held locker technical issue,Shipment on hold,Shipment on hold
6e28e500-05f1-4745-9878-e4952ac9afeb,Hermes UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020655+00:00,We can't deliver due to a road incident. We'll update tracking once your parcel is on its way.,we can t deliver due to a road incident we ll update tracking once your parcel is on its way,191,Not Matched,we can t deliver due to a road incident we ll update tracking once your parcel is on its way,Delay due to operational reasons,Delay due to operational reasons
6e28e500-05f1-4745-9878-e4952ac9afeb,Hermes UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020656+00:00,We have arrange for this parcel to be returned as requested by the retailer,we have arrange for this parcel to be returned as requested by the retailer,43,Not Matched,we have arrange for this parcel to be returned as requested by the retailer,Returned to sender,Returned to sender
6e28e500-05f1-4745-9878-e4952ac9afeb,Hermes UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020657+00:00,"We have this parcel, we'll get it on its way once the parcel information has been sent to Hermes",we have this parcel we ll get it on its way once the parcel information has been sent to hermes,28,Not Matched,we have this parcel we ll get it on its way once the parcel information has been sent to hermes,In Transit,In Transit
6e28e500-05f1-4745-9878-e4952ac9afeb,Hermes UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020658+00:00,We're unable to deliver this parcel as it has been damaged. Please send a replacement parcel,we re unable to deliver this parcel as it has been damaged please send a replacement parcel,365,Not Matched,we re unable to deliver this parcel as it has been damaged please send a replacement parcel,Package damaged in transit,Package damaged in transit
a1630cac-f11e-45eb-ba58-de00a0c48748,DHL UK,0001-01-01T00:00:00,2025-04-10T12:10:21.102066+00:00,Agreed Delivery,agreed delivery,37,Not Matched,agreed delivery,not_clear,not_clear
a1630cac-f11e-45eb-ba58-de00a0c48748,DHL UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020661+00:00,Awaiting Consignee Collection,awaiting consignee collection,1,Not Matched,awaiting consignee collection,Shipment ready for collection from pick-up point,Shipment ready for collection from pick-up point
a1630cac-f11e-45eb-ba58-de00a0c48748,DHL UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020664+00:00,Bad Address,bad address,1,Not Matched,bad address,Incomplete or incorrect delivery address. Additional information or directions needed for delivery.,Incomplete or incorrect delivery address. Additional information or directions needed for delivery.
a1630cac-f11e-45eb-ba58-de00a0c48748,DHL UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020665+00:00,Closed on Arrival,closed on arrival,4,Not Matched,closed on arrival,not_clear,not_clear
a1630cac-f11e-45eb-ba58-de00a0c48748,DHL UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020667+00:00,Closed Shipment,closed shipment,136,Not Matched,closed shipment,not_clear,not_clear
a1630cac-f11e-45eb-ba58-de00a0c48748,DHL UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020668+00:00,Customer Moved,customer moved,6,Not Matched,customer moved,Receiver moved,Receiver moved
a1630cac-f11e-45eb-ba58-de00a0c48748,DHL UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020669+00:00,Destroyed/Disposal,destroyed/disposal,10,Not Matched,destroyed/disposal,new__new__Package disposed,new__new__Package disposed
a1630cac-f11e-45eb-ba58-de00a0c48748,DHL UK,0001-01-01T00:00:00,2025-04-10T12:10:21.102067+00:00,Facility Check In,facility check in,32,Not Matched,facility check in,Warehouse Scan,not_clear
a1630cac-f11e-45eb-ba58-de00a0c48748,DHL UK,0001-01-01T00:00:00,2025-04-10T12:10:21.102067+00:00,Forwarded to Third Party Delivery Agent . Delivery Details Expected,forwarded to third party delivery agent delivery details expected,2,Not Matched,forwarded to third party delivery agent delivery details expected,In Transit,In Transit
a1630cac-f11e-45eb-ba58-de00a0c48748,DHL UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020671+00:00,Held for Payment,held for payment,64,Not Matched,held for payment,Held awaiting tax payment by the receiver,Held awaiting tax payment by the receiver
a1630cac-f11e-45eb-ba58-de00a0c48748,DHL UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020672+00:00,Image Available,image available,12,Not Matched,image available,Internal activity scan,Internal activity scan
a1630cac-f11e-45eb-ba58-de00a0c48748,DHL UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020672+00:00,In Clearance Processing,in clearance processing,103,Not Matched,in clearance processing,Customs clearance in progress,Customs clearance in progress
a1630cac-f11e-45eb-ba58-de00a0c48748,DHL UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020673+00:00,Missed Delivery Cycle,missed delivery cycle,1,Not Matched,missed delivery cycle,Delivery attempted. Receiver not available for delivery,Delivery attempted. Receiver not available for delivery
a1630cac-f11e-45eb-ba58-de00a0c48748,DHL UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020675+00:00,Missort,missort,12,Not Matched,missort,Carrier misrouted the shipment - Corrective action underway,Carrier misrouted the shipment - Corrective action underway
a1630cac-f11e-45eb-ba58-de00a0c48748,DHL UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020676+00:00,Not Delivered,not delivered,24,Not Matched,not delivered,Delivery attempted. Receiver not available for delivery,Delivery attempted. Receiver not available for delivery
a1630cac-f11e-45eb-ba58-de00a0c48748,DHL UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020677+00:00,Not Home,not home,34,Not Matched,not home,Delivery attempted. Receiver not available for delivery,Delivery attempted. Receiver not available for delivery
a1630cac-f11e-45eb-ba58-de00a0c48748,DHL UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020679+00:00,On Hold,on hold,1078,Not Matched,on hold,Shipment on hold,Shipment on hold
a1630cac-f11e-45eb-ba58-de00a0c48748,DHL UK,0001-01-01T00:00:00,2025-04-10T12:10:21.102068+00:00,Record of Transit,record of transit,539,Not Matched,record of transit,not_clear,not_clear
a1630cac-f11e-45eb-ba58-de00a0c48748,DHL UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020681+00:00,Returned to Consignor,returned to consignor,328,Not Matched,returned to consignor,Returned to sender,Returned to sender
a1630cac-f11e-45eb-ba58-de00a0c48748,DHL UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020682+00:00,Scheduled for Movement,scheduled for movement,128,Not Matched,scheduled for movement,In Transit,In Transit
a1630cac-f11e-45eb-ba58-de00a0c48748,DHL UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020682+00:00,Security Inspection,security inspection,42,Not Matched,security inspection,Held for inspection by government agency,Held for inspection by government agency
a1630cac-f11e-45eb-ba58-de00a0c48748,DHL UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020683+00:00,"Shipment delivered SAN JOSE
                            LOGISTIC CENTER,CA-USA",shipment delivered san jose logistic center ca usa,7,Not Matched,shipment delivered san jose logistic center ca usa,Delivered,Delivered
a1630cac-f11e-45eb-ba58-de00a0c48748,DHL UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020684+00:00,"Shipment has departed from a DHL
                        facility VITORIA-BRA",shipment has departed from a dhl facility vitoria bra,1,Not Matched,shipment has departed from a dhl facility vitoria bra,Departure Scan,Departure Scan
a1630cac-f11e-45eb-ba58-de00a0c48748,DHL UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020685+00:00,Shipment Stopped,shipment stopped,15,Not Matched,shipment stopped,not_clear,not_clear
a1630cac-f11e-45eb-ba58-de00a0c48748,DHL UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020686+00:00,"Supplementary information has been
                        received and merged with applicable shipment data",supplementary information has been received and merged with applicable shipment data,75,Not Matched,supplementary information has been received and merged with applicable shipment data,Internal activity scan,Internal activity scan
a1630cac-f11e-45eb-ba58-de00a0c48748,DHL UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020686+00:00,Weigh and Dimension,weigh and dimension,20,Not Matched,weigh and dimension,not_clear,not_clear
fede808b-fbf4-449c-8816-41aae5aa62ec,FEDEX UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020687+00:00,ë°œì†¡ì¸ì´ ë°œì†¡ ì·¨ì†Œ,ë°œì†¡ì¸ì´ ë°œì†¡ ì·¨ì†Œ,1,Not Matched,ë°œì†¡ì¸ì´ ë°œì†¡ ì·¨ì†Œ,,
fede808b-fbf4-449c-8816-41aae5aa62ec,FEDEX UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020688+00:00,Address corrected,address corrected,1,Not Matched,address corrected,New instructions received - We updated the delivery information for your package,New instructions received - We updated the delivery information for your package
fede808b-fbf4-449c-8816-41aae5aa62ec,FEDEX UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020688+00:00,Delay - Adult recipient unavailable (age and required identification vary by country,delay adult recipient unavailable age and required identification vary by country,631,Not Matched,delay adult recipient unavailable age and required identification vary by country,Delivery attempted. Receiver not available for delivery,Delivery attempted. Receiver not available for delivery
fede808b-fbf4-449c-8816-41aae5aa62ec,FEDEX UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020689+00:00,Delay - Customer access delay.,delay customer access delay,68,Not Matched,delay customer access delay,Delivery attempted. Unable to access the premises for delivery.,Delivery attempted. Unable to access the premises for delivery.
fede808b-fbf4-449c-8816-41aae5aa62ec,FEDEX UK,0001-01-01T00:00:00,2025-04-10T12:10:21.102069+00:00,Delay - FedEx holding package,delay fedex holding package,249,Not Matched,delay fedex holding package,Shipment on hold,Shipment on hold
fede808b-fbf4-449c-8816-41aae5aa62ec,FEDEX UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020691+00:00,Delay - FedEx holding package.,delay fedex holding package,320,Not Matched,delay fedex holding package,Shipment on hold,Shipment on hold
fede808b-fbf4-449c-8816-41aae5aa62ec,FEDEX UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020691+00:00,Delay - Location not currently served by FedEx,delay location not currently served by fedex,3,Not Matched,delay location not currently served by fedex,Delivery attempted. Receiver not available for delivery,Delivery attempted. Receiver not available for delivery
fede808b-fbf4-449c-8816-41aae5aa62ec,FEDEX UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020693+00:00,Delay - Package delayed,delay package delayed,782,Not Matched,delay package delayed,Transit delay,Transit delay
fede808b-fbf4-449c-8816-41aae5aa62ec,FEDEX UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020693+00:00,Delay - Recipient location security delay. Delivery will be reattempted.,delay recipient location security delay delivery will be reattempted,171,Not Matched,delay recipient location security delay delivery will be reattempted,Delivery attempted. Security access needed for delivery.,Delivery attempted. Security access needed for delivery.
fede808b-fbf4-449c-8816-41aae5aa62ec,FEDEX UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020694+00:00,Delay - Unable to contact recipient for broker info.,delay unable to contact recipient for broker info,2436,Not Matched,delay unable to contact recipient for broker info,Request to contact carrier,Request to contact carrier
fede808b-fbf4-449c-8816-41aae5aa62ec,FEDEX UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020695+00:00,Delay - We have your package,delay we have your package,234,Not Matched,delay we have your package,not_clear,not_clear
fede808b-fbf4-449c-8816-41aae5aa62ec,FEDEX UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020695+00:00,Delay - Your package is over the size/weight limit,delay your package is over the size/weight limit,33,Not Matched,delay your package is over the size/weight limit,Package exceeds maximum weight,Package exceeds maximum weight
fede808b-fbf4-449c-8816-41aae5aa62ec,FEDEX UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020697+00:00,Delivered - Left at back door.,delivered left at back door,178,Not Matched,delivered left at back door,Driver release - Delivered to a safe place,Driver release - Delivered to a safe place
fede808b-fbf4-449c-8816-41aae5aa62ec,FEDEX UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020697+00:00,Delivered - Left at back door. Package delivered to recipient address - release authorized,delivered left at back door package delivered to recipient address release authorized,17,Not Matched,delivered left at back door package delivered to recipient address release authorized,Driver release - Delivered to a safe place,Driver release - Delivered to a safe place
fede808b-fbf4-449c-8816-41aae5aa62ec,FEDEX UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020698+00:00,Delivered - Left at front desk.,delivered left at front desk,160,Not Matched,delivered left at front desk,Delivered,Delivered
fede808b-fbf4-449c-8816-41aae5aa62ec,FEDEX UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020699+00:00,Delivered - Left at front door. Package delivered to recipient address - release authorized,delivered left at front door package delivered to recipient address release authorized,41,Not Matched,delivered left at front door package delivered to recipient address release authorized,Driver release - Delivered to a safe place,Driver release - Delivered to a safe place
fede808b-fbf4-449c-8816-41aae5aa62ec,FEDEX UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020701+00:00,Delivered - Left at office/leasing.,delivered left at office/leasing,13,Not Matched,delivered left at office/leasing,Delivered,Delivered
fede808b-fbf4-449c-8816-41aae5aa62ec,FEDEX UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020701+00:00,Delivered - Left in mail room.,delivered left in mail room,5,Not Matched,delivered left in mail room,Delivered,Delivered
