carrierId,carrierName,fromDate,toDate,scanDescription,normalizedScan,frequency,status
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384383+00:00,"Unable to Deliver, Recipient Absent, by DERNADETT",unable to deliver recipient absent by dernadett,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384385+00:00,"Unable to Deliver, Recipient Absent, by ESTES",unable to deliver recipient absent by estes,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384387+00:00,"Unable to Deliver, Recipient Absent, by GROSCH",unable to deliver recipient absent by grosch,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384388+00:00,"Unable to Deliver, Recipient Absent, by KEVIN GEWEYER",unable to deliver recipient absent by kevin geweyer,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384388+00:00,"Unable to Deliver, Recipient Absent, by LINDE REUS",unable to deliver recipient absent by linde reus,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384393+00:00,"Unable to Deliver, Recipient on Holiday, by LINDE REUS",unable to deliver recipient on holiday by linde reus,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.73844+00:00,"Unable to Deliver, Refused by Recipient, by TAMARA KVIT",unable to deliver refused by recipient by tamara kvit,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384404+00:00,"Unable to Deliver, Refused to Sign, by BRACHMANN",unable to deliver refused to sign by brachmann,7,Not Matched
6e28e500-05f1-4745-9878-e4952ac9afeb,Hermes UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384504+00:00,New Parcel Label Created,new parcel label created,7,Not Matched
a1630cac-f11e-45eb-ba58-de00a0c48748,DHL UK,0001-01-01T00:00:00,2024-10-25T14:14:30.738462+00:00,"Shipment delivered SAN JOSE
                            LOGISTIC CENTER,CA-USA",shipment delivered san jose logistic center ca usa,7,Not Matched
fede808b-fbf4-449c-8816-41aae5aa62ec,FEDEX UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384675+00:00,Departed FedEx location,departed fedex location,7,Not Matched
01f30ac3-4496-408f-b1b0-dc6ed4a36006,Norsk UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7383442+00:00,657,657,6,Not Matched
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7383465+00:00,/ A guaranteed service refund has been voided for this package.,/ a guaranteed service refund has been voided for this package,6,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7383899+00:00,"Delivered with Consignee's Authority, by BOGDAHN, HOLGER",delivered with consignee s authority by bogdahn holger,6,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.738394+00:00,"Delivered with Consignee's Authority, received by HOLESCHEK + WESTERN STYLE SHOPPING",delivered with consignee s authority received by holeschek western style shopping,6,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7383976+00:00,"Delivered with Consignee's Authority, received by SCHULE BIRKLEHOF E.V.",delivered with consignee s authority received by schule birklehof e v,6,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.738421+00:00,Parcel retrieved from DPD Pickup Locker,parcel retrieved from dpd pickup locker,6,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384242+00:00,"Picked Up By Consumer, by VAN VEGCHEL",picked up by consumer by van vegchel,6,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384306+00:00,Redelivery request (service upgrade) made for Tue 17 October 2023 between 07:00 and 22:00 Upgrade Acknowledgement e-mail notification sent,redelivery request service upgrade made for tue 17 october 2023 between 07 00 and 22 00 upgrade acknowledgement e mail notification sent,6,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384365+00:00,The receiver has refused to pay the duty and tax charges on the parcel,the receiver has refused to pay the duty and tax charges on the parcel,6,Not Matched
a1630cac-f11e-45eb-ba58-de00a0c48748,DHL UK,0001-01-01T00:00:00,2024-10-25T14:14:30.73846+00:00,Customer Moved,customer moved,6,Not Matched
fede808b-fbf4-449c-8816-41aae5aa62ec,FEDEX UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384683+00:00,En el vehículo de FedEx para entregar,en el vehículo de fedex para entregar,6,Not Matched
fede808b-fbf4-449c-8816-41aae5aa62ec,FEDEX UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384684+00:00,Excepción de entrega - El cliente no está disponible o la empresa cerró,excepción de entrega el cliente no está disponible o la empresa cerró,6,Not Matched
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7383538+00:00,Shipper release.,shipper release,5,Not Matched
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7383562+00:00,The company or receiver name is incorrect. We're working to contact the receiver for information.,the company or receiver name is incorrect we re working to contact the receiver for information,5,Not Matched
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7383566+00:00,The contents of the package being returned do not match the description provided by the sender.,the contents of the package being returned do not match the description provided by the sender,5,Not Matched
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7383656+00:00,UPS will redeliver to same address on day after Same Day Will Call request.,ups will redeliver to same address on day after same day will call request,5,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7383867+00:00,"Delivered to Alternative Address, received by GOEDT.M",delivered to alternative address received by goedt m,5,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.738422+00:00,"Picked Up By Consumer, by DREWES TEBBES",picked up by consumer by drewes tebbes,5,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384229+00:00,"Picked Up By Consumer, by KERLI PUVI",picked up by consumer by kerli puvi,5,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384241+00:00,"Picked Up By Consumer, by TRIX SCHMAL",picked up by consumer by trix schmal,5,Not Matched
fede808b-fbf4-449c-8816-41aae5aa62ec,FEDEX UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384653+00:00,Delivered - Left in mail room.,delivered left in mail room,5,Not Matched
a1630cac-f11e-45eb-ba58-de00a0c48748,DHL UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384596+00:00,Closed on Arrival,closed on arrival,4,Not Matched
fede808b-fbf4-449c-8816-41aae5aa62ec,FEDEX UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384682+00:00,En camino,en camino,4,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384096+00:00,Delivery to DPD Pickup Shop Premier West Road Convenience Store requested Collect from Pickup Acknowledgement e-mail notification sent,delivery to dpd pickup shop premier west road convenience store requested collect from pickup acknowledgement e mail notification sent,3,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384135+00:00,Export Paperwork/Invoices Missing,export paperwork/invoices missing,3,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384166+00:00,OFD Email and SMS Notification between 11:30 - 12:30,ofd email and sms notification between 11 30 12 30,3,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384198+00:00,OFD Email Notification between 16:34 - 17:34,ofd email notification between 16 34 17 34,3,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384205+00:00,OFD SMS Notification between 13:25 - 14:25,ofd sms notification between 13 25 14 25,3,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384222+00:00,"Picked Up By Consumer, by EGOROV ARSENY ROMANOVICH",picked up by consumer by egorov arseny romanovich,3,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384232+00:00,"Picked Up By Consumer, by MARCEL ANTHEUNISSE",picked up by consumer by marcel antheunisse,3,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384364+00:00,The receiver has been advised of when their delivery will take place between 15:06 - 16:06,the receiver has been advised of when their delivery will take place between 15 06 16 06,3,Not Matched
fede808b-fbf4-449c-8816-41aae5aa62ec,FEDEX UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384635+00:00,Delay - Location not currently served by FedEx,delay location not currently served by fedex,3,Not Matched
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7383464+00:00,/,/,2,Not Matched
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7383685+00:00,YOUR INVESTIGATION HAS BEEN CLOSED WITH A PROOF OF DELIVERY.,your investigation has been closed with a proof of delivery,2,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384147+00:00,"Image requested for carrier, image queued for export",image requested for carrier image queued for export,2,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384191+00:00,OFD Email Notification between 11:21 - 12:21,ofd email notification between 11 21 12 21,2,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384192+00:00,OFD Email Notification between 12:20 - 13:20,ofd email notification between 12 20 13 20,2,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384195+00:00,OFD Email Notification between 13:06 - 14:06,ofd email notification between 13 06 14 06,2,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384195+00:00,OFD Email Notification between 13:26 - 14:26,ofd email notification between 13 26 14 26,2,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384204+00:00,OFD SMS Notification between 13:00 - 14:00,ofd sms notification between 13 00 14 00,2,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384309+00:00,Redelivery request (service upgrade) made for Tue 17 October 2023 between 08:00 and 12:00 Upgrade Acknowledgement e-mail notification sent,redelivery request service upgrade made for tue 17 october 2023 between 08 00 and 12 00 upgrade acknowledgement e mail notification sent,2,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384322+00:00,Return to consignor requested,return to consignor requested,2,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384334+00:00,"The parcel has been collected, by LOURA",the parcel has been collected by loura,2,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.738436+00:00,The receiver has been advised of when their delivery will take place between 13:01 - 14:01,the receiver has been advised of when their delivery will take place between 13 01 14 01,2,Not Matched
6e28e500-05f1-4745-9878-e4952ac9afeb,Hermes UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384458+00:00,Courier Received,courier received,2,Not Matched
6e28e500-05f1-4745-9878-e4952ac9afeb,Hermes UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384477+00:00,Delivered to Secure Location,delivered to secure location,2,Not Matched
6e28e500-05f1-4745-9878-e4952ac9afeb,Hermes UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384511+00:00,Pre-Advice Loaded,pre advice loaded,2,Not Matched
6e28e500-05f1-4745-9878-e4952ac9afeb,Hermes UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384519+00:00,Processed at Depot,processed at depot,2,Not Matched
6e28e500-05f1-4745-9878-e4952ac9afeb,Hermes UK,0001-01-01T00:00:00,2024-10-25T14:14:30.738452+00:00,Processed at Hermes hub,processed at hermes hub,2,Not Matched
6e28e500-05f1-4745-9878-e4952ac9afeb,Hermes UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384522+00:00,Receipt at Hub,receipt at hub,2,Not Matched
6e28e500-05f1-4745-9878-e4952ac9afeb,Hermes UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384524+00:00,Received at Hermes hub,received at hermes hub,2,Not Matched
a1630cac-f11e-45eb-ba58-de00a0c48748,DHL UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384605+00:00,Forwarded to Third Party Delivery Agent . Delivery Details Expected,forwarded to third party delivery agent delivery details expected,2,Not Matched
fede808b-fbf4-449c-8816-41aae5aa62ec,FEDEX UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384653+00:00,Delivered - Left in locker/storage.,delivered left in locker/storage,2,Not Matched
fede808b-fbf4-449c-8816-41aae5aa62ec,FEDEX UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384685+00:00,Información del envío enviada a FedEx,información del envío enviada a fedex,2,Not Matched
fede808b-fbf4-449c-8816-41aae5aa62ec,FEDEX UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384686+00:00,Liberación de envíos internacionales: importación,liberación de envíos internacionales importación,2,Not Matched
fede808b-fbf4-449c-8816-41aae5aa62ec,FEDEX UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384692+00:00,Salió del centro de distribución de FedEx,salió del centro de distribución de fedex,2,Not Matched
01f30ac3-4496-408f-b1b0-dc6ed4a36006,Norsk UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7383397+00:00,1497,1497,1,Not Matched
01f30ac3-4496-408f-b1b0-dc6ed4a36006,Norsk UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7383449+00:00,695,695,1,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384167+00:00,OFD Email and SMS Notification between 12:31 - 13:31,ofd email and sms notification between 12 31 13 31,1,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384168+00:00,OFD Email Notification between 09:00 - 13:00,ofd email notification between 09 00 13 00,1,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384173+00:00,OFD Email Notification between 09:11 - 10:11,ofd email notification between 09 11 10 11,1,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384175+00:00,OFD Email Notification between 09:23 - 10:23,ofd email notification between 09 23 10 23,1,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384179+00:00,OFD Email Notification between 09:25 - 11:25,ofd email notification between 09 25 11 25,1,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384186+00:00,OFD Email Notification between 09:55 - 10:55,ofd email notification between 09 55 10 55,1,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384193+00:00,OFD Email Notification between 13:00 - 15:00,ofd email notification between 13 00 15 00,1,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384194+00:00,OFD Email Notification between 13:04 - 14:04,ofd email notification between 13 04 14 04,1,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384197+00:00,OFD Email Notification between 13:54 - 14:54,ofd email notification between 13 54 14 54,1,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384199+00:00,OFD SMS Notification between 08:40 - 09:40,ofd sms notification between 08 40 09 40,1,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384205+00:00,OFD SMS Notification between 13:00 - 15:00,ofd sms notification between 13 00 15 00,1,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384231+00:00,"Picked Up By Consumer, by KRUISLAND",picked up by consumer by kruisland,1,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384348+00:00,The receiver has been advised of when their delivery will take place between 09:31 - 10:31,the receiver has been advised of when their delivery will take place between 09 31 10 31,1,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384349+00:00,The receiver has been advised of when their delivery will take place between 09:36 - 10:36,the receiver has been advised of when their delivery will take place between 09 36 10 36,1,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384351+00:00,The receiver has been advised of when their delivery will take place between 10:02 - 11:02,the receiver has been advised of when their delivery will take place between 10 02 11 02,1,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384353+00:00,The receiver has been advised of when their delivery will take place between 10:20 - 11:20,the receiver has been advised of when their delivery will take place between 10 20 11 20,1,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384354+00:00,The receiver has been advised of when their delivery will take place between 10:21 - 11:21,the receiver has been advised of when their delivery will take place between 10 21 11 21,1,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384355+00:00,The receiver has been advised of when their delivery will take place between 11:51 - 12:51,the receiver has been advised of when their delivery will take place between 11 51 12 51,1,Not Matched
